Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Sheath_sumtemp	Sheath_diameter	Sheath_length	Sheath_final_length	Sheath_surface	Sheath_PAR	Photosynthetic
233.0	1974.2	16.8	4	Maxwell	(1, 2)	2	3	1420.9	0.4	5.026304	5.026304	3.15811994422	996.015677274	False
233.0	1974.2	16.8	4	Maxwell	(1, 2)	2	4	1320.3	0.4	6.465456	6.465456	4.06236581434	1646.737172	False
233.0	1974.2	16.8	4	Maxwell	(1, 2)	2	5	1219.0	0.4	7.904608	7.904608	4.96661168446	2857.07428122	False
233.0	1974.2	16.8	4	Maxwell	(1, 2)	2	6	1126.3	0.4	9.34376	9.34376	5.87085755458	9094.64437907	False
233.0	1974.2	16.8	4	Maxwell	(1, 2)	2	7	1020.6	0.4	10.782912	10.782912	6.7751034247	13217.9582647	True
233.0	1974.2	16.8	4	Maxwell	(1, 2)	2	8	928.3	0.4	12.222064	12.222064	7.67934929482	27184.6412274	True
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	2	1818.7	0.4	2.70152	2.70152	1.69741507711	688.416363439	False
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	3	1719.4	0.4	3.25504	3.25504	2.04520195023	861.209521265	False
233.0	1974.2	16.8	4	Maxwell	(1, 4)	4	1	1420.9	0.4	2.148	2.148	1.34962820398	1284.10230162	False
233.0	1974.2	16.8	4	Maxwell	(1, 4)	4	2	1320.3	0.4	4.54658666667	4.54658666667	2.85670465418	4313.08206371	False
233.0	1974.2	16.8	4	Maxwell	(1, 4)	4	3	1219.0	0.4	6.94517333333	6.94517333333	4.36378110438	8575.8420138	False
233.0	1974.2	16.8	4	Maxwell	(1, 4)	4	4	1126.3	0.4	9.34376	9.34376	5.87085755458	16559.2056136	False
233.0	1974.2	16.8	4	Maxwell	(1, 4)	4	5	1020.6	0.4	11.7423466667	11.7423466667	7.37793400478	21576.0107119	True
233.0	1974.2	16.8	4	Maxwell	(1, 4)	4	6	928.3	0.4	14.1409333333	14.1409333333	8.88501045498	25516.8794623	True
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	4	1616.3	0.4	3.80856	3.80856	2.39298882335	1034.82502034	False
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	5	1516.7	0.4	4.9156	4.9156	3.0885625696	1221.67059403	False
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	6	1420.9	0.4	6.02264	6.02264	3.78413631584	875.276570215	False
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	7	1320.3	0.4	7.12968	7.12968	4.47971006209	2618.57003924	False
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	8	1219.0	0.4	8.23672	8.23672	5.17528380834	7200.05122971	False
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	9	1126.3	0.4	9.34376	9.34376	5.87085755458	12294.9579013	False
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	10	1020.6	0.4	10.4508	10.4508	6.56643130083	18407.8745052	True
233.0	1974.2	16.8	4	Maxwell	(1,)	-1	11	928.3	0.4	11.55784	11.55784	7.26200504707	28071.5106049	True
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	1	1923.2	0.4	2.148	2.148	1.34962820398	457.426724545	False
234.0	1989.0	14.8	1	Maxwell	(1, 2, 1)	4	1	1435.7	0.4	2.148	2.148	1.34962820398	1650.16204789	False
234.0	1989.0	14.8	1	Maxwell	(1, 2, 1)	4	2	1335.1	0.4	4.54658666667	4.54658666667	2.85670465418	4953.23779792	False
234.0	1989.0	14.8	1	Maxwell	(1, 2, 1)	4	3	1233.8	0.4	6.94517333333	6.94517333333	4.36378110438	9823.71759719	False
234.0	1989.0	14.8	1	Maxwell	(1, 2, 1)	4	4	1128.6	0.4	9.34376	9.34376	5.87085755458	16999.8828655	False
234.0	1989.0	14.8	1	Maxwell	(1, 2, 1)	4	5	1035.4	0.4	11.7423466667	11.7423466667	7.37793400478	28762.6173286	True
234.0	1989.0	14.8	1	Maxwell	(1, 2, 1)	4	6	931.6	0.4	14.1409333333	14.1409333333	8.88501045498	35800.572799	True
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	1	1631.1	0.4	2.148	2.148	1.34962820398	323.26236732	False
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	2	1531.5	0.4	3.587152	3.587152	2.2538740741	629.649594857	False
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	3	1435.7	0.4	5.026304	5.026304	3.15811994422	1081.8856977	False
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	4	1335.1	0.4	6.465456	6.465456	4.06236581434	2025.57222732	False
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	5	1233.8	0.4	7.904608	7.904608	4.96661168446	7502.37183299	False
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	6	1128.6	0.4	9.34376	9.34376	5.87085755458	16145.9202231	False
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	7	1035.4	0.4	10.782912	10.782912	6.7751034247	25541.0778083	True
234.0	1989.0	14.8	1	Maxwell	(1, 2)	2	8	931.6	0.4	12.222064	12.222064	7.67934929482	29323.7721645	True
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	2	1833.5	0.4	2.70152	2.70152	1.69741507711	541.795668082	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	3	1734.2	0.4	3.25504	3.25504	2.04520195023	867.821242723	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	4	1631.1	0.4	3.80856	3.80856	2.39298882335	1219.45326097	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	5	1531.5	0.4	4.9156	4.9156	3.0885625696	744.441257375	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	6	1435.7	0.4	6.02264	6.02264	3.78413631584	1498.49773358	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	7	1335.1	0.4	7.12968	7.12968	4.47971006209	2723.68537814	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	8	1233.8	0.4	8.23672	8.23672	5.17528380834	7343.13295667	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	9	1128.6	0.4	9.34376	9.34376	5.87085755458	11343.1879982	False
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	10	1035.4	0.4	10.4508	10.4508	6.56643130083	12430.5475113	True
234.0	1989.0	14.8	1	Maxwell	(1,)	-1	11	931.6	0.4	11.55784	11.55784	7.26200504707	21077.9995455	True
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	1	1913.2	0.4	2.148	2.148	1.34962820398	209.174578566	False
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	1	1622.4	0.4	2.148	2.148	1.34962820398	213.262612108	False
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	2	1523.1	0.4	3.587152	3.587152	2.2538740741	794.824704526	False
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	3	1426.4	0.4	5.026304	5.026304	3.15811994422	1314.75734246	False
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	4	1325.1	0.4	6.465456	6.465456	4.06236581434	2633.39416404	False
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	5	1221.8	0.4	7.904608	7.904608	4.96661168446	8506.58534023	False
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	6	1128.6	0.4	9.34376	9.34376	5.87085755458	14914.0752607	False
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	7	1021.3	0.4	10.782912	10.782912	6.7751034247	21701.0318645	True
234.0	1989.0	14.8	2	Maxwell	(1, 2)	2	8	931.6	0.4	12.222064	12.222064	7.67934929482	27156.6130339	True
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	2	1812.7	0.4	2.70152	2.70152	1.69741507711	180.1936805	False
234.0	1989.0	14.8	2	Maxwell	(1, 3)	3	1	1523.1	0.4	2.148	2.148	1.34962820398	816.493335673	False
234.0	1989.0	14.8	2	Maxwell	(1, 3)	3	2	1426.4	0.4	3.94694	3.94694	2.47993554163	2000.18031129	False
234.0	1989.0	14.8	2	Maxwell	(1, 3)	3	3	1325.1	0.4	5.74588	5.74588	3.61024287928	4380.30269233	False
234.0	1989.0	14.8	2	Maxwell	(1, 3)	3	4	1221.8	0.4	7.54482	7.54482	4.74055021693	10057.4029337	False
234.0	1989.0	14.8	2	Maxwell	(1, 3)	3	5	1128.6	0.4	9.34376	9.34376	5.87085755458	14082.3742302	False
234.0	1989.0	14.8	2	Maxwell	(1, 3)	3	6	1021.3	0.4	11.1427	11.1427	7.00116489223	16640.5238208	True
234.0	1989.0	14.8	2	Maxwell	(1, 3)	3	7	931.6	0.4	12.94164	12.94164	8.13147222988	32367.1946035	True
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	3	1722.4	0.4	3.25504	3.25504	2.04520195023	236.544737709	False
234.0	1989.0	14.8	2	Maxwell	(1, 4)	4	1	1426.4	0.4	2.148	2.148	1.34962820398	1836.9902745	False
234.0	1989.0	14.8	2	Maxwell	(1, 4)	4	2	1325.1	0.4	4.54658666667	4.54658666667	2.85670465418	6149.45711999	False
234.0	1989.0	14.8	2	Maxwell	(1, 4)	4	3	1221.8	0.4	6.94517333333	6.94517333333	4.36378110438	10500.146908	False
234.0	1989.0	14.8	2	Maxwell	(1, 4)	4	4	1128.6	0.4	9.34376	9.34376	5.87085755458	20330.4053421	False
234.0	1989.0	14.8	2	Maxwell	(1, 4)	4	5	1021.3	0.4	11.7423466667	11.7423466667	7.37793400478	27851.8965071	True
234.0	1989.0	14.8	2	Maxwell	(1, 4)	4	6	931.6	0.4	14.1409333333	14.1409333333	8.88501045498	38653.2920158	True
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	4	1622.4	0.4	3.80856	3.80856	2.39298882335	358.572921401	False
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	5	1523.1	0.4	4.9156	4.9156	3.0885625696	449.698357832	False
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	6	1426.4	0.4	6.02264	6.02264	3.78413631584	765.004559573	False
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	7	1325.1	0.4	7.12968	7.12968	4.47971006209	1163.64391929	False
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	8	1221.8	0.4	8.23672	8.23672	5.17528380834	3052.56857895	False
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	9	1128.6	0.4	9.34376	9.34376	5.87085755458	10054.6899626	False
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	10	1021.3	0.4	10.4508	10.4508	6.56643130083	14214.11481	True
234.0	1989.0	14.8	2	Maxwell	(1,)	-1	11	931.6	0.4	11.55784	11.55784	7.26200504707	19541.1636012	True
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	1	1870.2	0.4	2.148	2.148	1.34962820398	159.790079345	False
234.0	1989.0	14.8	3	Maxwell	(1, 2, 1)	4	1	1376.5	0.4	2.148	2.148	1.34962820398	1040.32622563	False
234.0	1989.0	14.8	3	Maxwell	(1, 2, 1)	4	2	1275.3	0.4	4.54658666667	4.54658666667	2.85670465418	3888.50390499	False
234.0	1989.0	14.8	3	Maxwell	(1, 2, 1)	4	3	1175.3	0.4	6.94517333333	6.94517333333	4.36378110438	9016.0200481	False
234.0	1989.0	14.8	3	Maxwell	(1, 2, 1)	4	4	1065.6	0.4	9.34376	9.34376	5.87085755458	15911.0826059	False
234.0	1989.0	14.8	3	Maxwell	(1, 2, 1)	4	5	974.7	0.4	11.7423466667	11.7423466667	7.37793400478	19464.8021883	True
234.0	1989.0	14.8	3	Maxwell	(1, 2, 1)	4	6	868.0	0.4	14.1409333333	14.1409333333	8.88501045498	30582.4899094	True
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	1	1575.0	0.4	2.148	2.148	1.34962820398	179.863151856	False
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	2	1474.1	0.4	3.587152	3.587152	2.2538740741	315.711144655	False
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	3	1376.5	0.4	5.026304	5.026304	3.15811994422	592.988306293	False
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	4	1275.3	0.4	6.465456	6.465456	4.06236581434	1198.23747496	False
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	5	1175.3	0.4	7.904608	7.904608	4.96661168446	5086.58636604	False
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	6	1065.6	0.4	9.34376	9.34376	5.87085755458	9955.02301466	False
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	7	974.7	0.4	10.782912	10.782912	6.7751034247	17944.706182	True
234.0	1989.0	14.8	3	Maxwell	(1, 2)	2	8	868.0	0.4	12.222064	12.222064	7.67934929482	27430.3914803	True
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	2	1770.6	0.4	2.70152	2.70152	1.69741507711	557.789578912	False
234.0	1989.0	14.8	3	Maxwell	(1, 3)	3	1	1474.1	0.4	2.148	2.148	1.34962820398	598.004384883	False
234.0	1989.0	14.8	3	Maxwell	(1, 3)	3	2	1376.5	0.4	3.94694	3.94694	2.47993554163	920.386400005	False
234.0	1989.0	14.8	3	Maxwell	(1, 3)	3	3	1275.3	0.4	5.74588	5.74588	3.61024287928	2109.98649122	False
234.0	1989.0	14.8	3	Maxwell	(1, 3)	3	4	1175.3	0.4	7.54482	7.54482	4.74055021693	3979.77986321	False
234.0	1989.0	14.8	3	Maxwell	(1, 3)	3	5	1065.6	0.4	9.34376	9.34376	5.87085755458	8667.36072687	False
234.0	1989.0	14.8	3	Maxwell	(1, 3)	3	6	974.7	0.4	11.1427	11.1427	7.00116489223	15810.2749344	True
234.0	1989.0	14.8	3	Maxwell	(1, 3)	3	7	868.0	0.4	12.94164	12.94164	8.13147222988	23904.6741655	True
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	3	1671.6	0.4	3.25504	3.25504	2.04520195023	409.500767163	False
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	4	1575.0	0.4	3.80856	3.80856	2.39298882335	602.015417414	False
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	5	1474.1	0.4	4.9156	4.9156	3.0885625696	1090.22291218	False
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	6	1376.5	0.4	6.02264	6.02264	3.78413631584	1191.15311881	False
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	7	1275.3	0.4	7.12968	7.12968	4.47971006209	2632.92020138	False
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	8	1175.3	0.4	8.23672	8.23672	5.17528380834	5256.69919823	False
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	9	1065.6	0.4	9.34376	9.34376	5.87085755458	8855.13355775	False
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	10	974.7	0.4	10.4508	10.4508	6.56643130083	16138.1019226	True
234.0	1989.0	14.8	3	Maxwell	(1,)	-1	11	868.0	0.4	11.55784	11.55784	7.26200504707	21346.4267084	True
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	1	1933.0	0.4	2.148	2.148	1.34962820398	811.6102293	False
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	1	1631.1	0.4	2.148	2.148	1.34962820398	492.121926151	False
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	2	1531.5	0.4	3.587152	3.587152	2.2538740741	674.950506497	False
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	3	1435.7	0.4	5.026304	5.026304	3.15811994422	996.015677274	False
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	4	1335.1	0.4	6.465456	6.465456	4.06236581434	1646.737172	False
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	5	1233.8	0.4	7.904608	7.904608	4.96661168446	2857.07428122	False
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	6	1141.1	0.4	9.34376	9.34376	5.87085755458	9094.64437907	False
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	7	1035.4	0.4	10.782912	10.782912	6.7751034247	13217.9582647	True
234.0	1989.0	14.8	4	Maxwell	(1, 2)	2	8	943.1	0.4	12.222064	12.222064	7.67934929482	27184.6412274	True
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	2	1833.5	0.4	2.70152	2.70152	1.69741507711	688.416363439	False
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	3	1734.2	0.4	3.25504	3.25504	2.04520195023	861.209521265	False
234.0	1989.0	14.8	4	Maxwell	(1, 4)	4	1	1435.7	0.4	2.148	2.148	1.34962820398	1284.10230162	False
234.0	1989.0	14.8	4	Maxwell	(1, 4)	4	2	1335.1	0.4	4.54658666667	4.54658666667	2.85670465418	4313.08206371	False
234.0	1989.0	14.8	4	Maxwell	(1, 4)	4	3	1233.8	0.4	6.94517333333	6.94517333333	4.36378110438	8575.8420138	False
234.0	1989.0	14.8	4	Maxwell	(1, 4)	4	4	1141.1	0.4	9.34376	9.34376	5.87085755458	16559.2056136	False
234.0	1989.0	14.8	4	Maxwell	(1, 4)	4	5	1035.4	0.4	11.7423466667	11.7423466667	7.37793400478	21576.0107119	True
234.0	1989.0	14.8	4	Maxwell	(1, 4)	4	6	943.1	0.4	14.1409333333	14.1409333333	8.88501045498	25516.8794623	True
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	4	1631.1	0.4	3.80856	3.80856	2.39298882335	1034.82502034	False
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	5	1531.5	0.4	4.9156	4.9156	3.0885625696	1221.67059403	False
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	6	1435.7	0.4	6.02264	6.02264	3.78413631584	875.276570215	False
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	7	1335.1	0.4	7.12968	7.12968	4.47971006209	2618.57003924	False
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	8	1233.8	0.4	8.23672	8.23672	5.17528380834	7200.05122971	False
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	9	1141.1	0.4	9.34376	9.34376	5.87085755458	12294.9579013	False
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	10	1035.4	0.4	10.4508	10.4508	6.56643130083	18407.8745052	True
234.0	1989.0	14.8	4	Maxwell	(1,)	-1	11	943.1	0.4	11.55784	11.55784	7.26200504707	28071.5106049	True
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	1	1936.7	0.4	2.148	2.148	1.34962820398	457.426724545	False
235.0	2002.5	13.5	1	Maxwell	(1, 2, 1)	4	1	1449.2	0.4	2.148	2.148	1.34962820398	1650.16204789	False
235.0	2002.5	13.5	1	Maxwell	(1, 2, 1)	4	2	1348.6	0.4	4.54658666667	4.54658666667	2.85670465418	4953.23779792	False
235.0	2002.5	13.5	1	Maxwell	(1, 2, 1)	4	3	1247.3	0.4	6.94517333333	6.94517333333	4.36378110438	9823.71759719	False
235.0	2002.5	13.5	1	Maxwell	(1, 2, 1)	4	4	1142.1	0.4	9.34376	9.34376	5.87085755458	16999.8828655	False
235.0	2002.5	13.5	1	Maxwell	(1, 2, 1)	4	5	1048.9	0.4	11.7423466667	11.7423466667	7.37793400478	28762.6173286	True
235.0	2002.5	13.5	1	Maxwell	(1, 2, 1)	4	6	945.1	0.4	14.1409333333	14.1409333333	8.88501045498	35800.572799	True
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	1	1644.6	0.4	2.148	2.148	1.34962820398	323.26236732	False
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	2	1545.0	0.4	3.587152	3.587152	2.2538740741	629.649594857	False
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	3	1449.2	0.4	5.026304	5.026304	3.15811994422	1081.8856977	False
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	4	1348.6	0.4	6.465456	6.465456	4.06236581434	2025.57222732	False
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	5	1247.3	0.4	7.904608	7.904608	4.96661168446	7502.37183299	False
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	6	1142.1	0.4	9.34376	9.34376	5.87085755458	16145.9202231	False
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	7	1048.9	0.4	10.782912	10.782912	6.7751034247	25541.0778083	True
235.0	2002.5	13.5	1	Maxwell	(1, 2)	2	8	945.1	0.4	12.222064	12.222064	7.67934929482	29323.7721645	True
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	2	1847.0	0.4	2.70152	2.70152	1.69741507711	541.795668082	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	3	1747.7	0.4	3.25504	3.25504	2.04520195023	867.821242723	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	4	1644.6	0.4	3.80856	3.80856	2.39298882335	1219.45326097	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	5	1545.0	0.4	4.9156	4.9156	3.0885625696	744.441257375	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	6	1449.2	0.4	6.02264	6.02264	3.78413631584	1498.49773358	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	7	1348.6	0.4	7.12968	7.12968	4.47971006209	2723.68537814	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	8	1247.3	0.4	8.23672	8.23672	5.17528380834	7343.13295667	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	9	1142.1	0.4	9.34376	9.34376	5.87085755458	11343.1879982	False
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	10	1048.9	0.4	10.4508	10.4508	6.56643130083	12430.5475113	True
235.0	2002.5	13.5	1	Maxwell	(1,)	-1	11	945.1	0.4	11.55784	11.55784	7.26200504707	21077.9995455	True
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	1	1926.7	0.4	2.148	2.148	1.34962820398	209.174578566	False
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	1	1635.9	0.4	2.148	2.148	1.34962820398	213.262612108	False
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	2	1536.6	0.4	3.587152	3.587152	2.2538740741	794.824704526	False
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	3	1439.9	0.4	5.026304	5.026304	3.15811994422	1314.75734246	False
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	4	1338.6	0.4	6.465456	6.465456	4.06236581434	2633.39416404	False
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	5	1235.3	0.4	7.904608	7.904608	4.96661168446	8506.58534023	False
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	6	1142.1	0.4	9.34376	9.34376	5.87085755458	14914.0752607	False
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	7	1034.8	0.4	10.782912	10.782912	6.7751034247	21701.0318645	True
235.0	2002.5	13.5	2	Maxwell	(1, 2)	2	8	945.1	0.4	12.222064	12.222064	7.67934929482	27156.6130339	True
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	2	1826.2	0.4	2.70152	2.70152	1.69741507711	180.1936805	False
235.0	2002.5	13.5	2	Maxwell	(1, 3)	3	1	1536.6	0.4	2.148	2.148	1.34962820398	816.493335673	False
235.0	2002.5	13.5	2	Maxwell	(1, 3)	3	2	1439.9	0.4	3.94694	3.94694	2.47993554163	2000.18031129	False
235.0	2002.5	13.5	2	Maxwell	(1, 3)	3	3	1338.6	0.4	5.74588	5.74588	3.61024287928	4380.30269233	False
235.0	2002.5	13.5	2	Maxwell	(1, 3)	3	4	1235.3	0.4	7.54482	7.54482	4.74055021693	10057.4029337	False
235.0	2002.5	13.5	2	Maxwell	(1, 3)	3	5	1142.1	0.4	9.34376	9.34376	5.87085755458	14082.3742302	False
235.0	2002.5	13.5	2	Maxwell	(1, 3)	3	6	1034.8	0.4	11.1427	11.1427	7.00116489223	16640.5238208	True
235.0	2002.5	13.5	2	Maxwell	(1, 3)	3	7	945.1	0.4	12.94164	12.94164	8.13147222988	32367.1946035	True
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	3	1735.9	0.4	3.25504	3.25504	2.04520195023	236.544737709	False
235.0	2002.5	13.5	2	Maxwell	(1, 4)	4	1	1439.9	0.4	2.148	2.148	1.34962820398	1836.9902745	False
235.0	2002.5	13.5	2	Maxwell	(1, 4)	4	2	1338.6	0.4	4.54658666667	4.54658666667	2.85670465418	6149.45711999	False
235.0	2002.5	13.5	2	Maxwell	(1, 4)	4	3	1235.3	0.4	6.94517333333	6.94517333333	4.36378110438	10500.146908	False
235.0	2002.5	13.5	2	Maxwell	(1, 4)	4	4	1142.1	0.4	9.34376	9.34376	5.87085755458	20330.4053421	False
235.0	2002.5	13.5	2	Maxwell	(1, 4)	4	5	1034.8	0.4	11.7423466667	11.7423466667	7.37793400478	27851.8965071	True
235.0	2002.5	13.5	2	Maxwell	(1, 4)	4	6	945.1	0.4	14.1409333333	14.1409333333	8.88501045498	38653.2920158	True
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	4	1635.9	0.4	3.80856	3.80856	2.39298882335	358.572921401	False
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	5	1536.6	0.4	4.9156	4.9156	3.0885625696	449.698357832	False
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	6	1439.9	0.4	6.02264	6.02264	3.78413631584	765.004559573	False
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	7	1338.6	0.4	7.12968	7.12968	4.47971006209	1163.64391929	False
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	8	1235.3	0.4	8.23672	8.23672	5.17528380834	3052.56857895	False
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	9	1142.1	0.4	9.34376	9.34376	5.87085755458	10054.6899626	False
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	10	1034.8	0.4	10.4508	10.4508	6.56643130083	14214.11481	True
235.0	2002.5	13.5	2	Maxwell	(1,)	-1	11	945.1	0.4	11.55784	11.55784	7.26200504707	19541.1636012	True
235.0	2002.5	13.5	3	Maxwell	(1,)	-1	1	1883.7	0.4	2.148	2.148	1.34962820398	159.790079345	False
235.0	2002.5	13.5	3	Maxwell	(1, 2, 1)	4	1	1390.0	0.4	2.148	2.148	1.34962820398	1040.32622563	False
235.0	2002.5	13.5	3	Maxwell	(1, 2, 1)	4	2	1288.8	0.4	4.54658666667	4.54658666667	2.85670465418	3888.50390499	False
235.0	2002.5	13.5	3	Maxwell	(1, 2, 1)	4	3	1188.8	0.4	6.94517333333	6.94517333333	4.36378110438	9016.0200481	False
235.0	2002.5	13.5	3	Maxwell	(1, 2, 1)	4	4	1079.1	0.4	9.34376	9.34376	5.87085755458	15911.0826059	False
235.0	2002.5	13.5	3	Maxwell	(1, 2, 1)	4	5	988.2	0.4	11.7423466667	11.7423466667	7.37793400478	19464.8021883	True
235.0	2002.5	13.5	3	Maxwell	(1, 2, 1)	4	6	881.5	0.4	14.1409333333	14.1409333333	8.88501045498	30582.4899094	True
235.0	2002.5	13.5	3	Maxwell	(1, 2)	2	1	1588.5	0.4	2.148	2.148	1.34962820398	179.863151856	False
235.0	2002.5	13.5	3	Maxwell	(1, 2)	2	2	1487.6	0.4	3.587152	3.587152	2.2538740741	315.711144655	False
235.0	2002.5	13.5	3	Maxwell	(1, 2)	2	3	1390.0	0.4	5.026304	5.026304	3.15811994422	592.988306293	False
235.0	2002.5	13.5	3	Maxwell	(1, 2)	2	4	1288.8	0.4	6.465456	6.465456	4.06236581434	1198.23747496	False
235.0	2002.5	13.5	3	Maxwell	(1, 2)	2	5	1188.8	0.4	7.904608	7.904608	4.96661168446	5086.58636604	False
235.0	2002.5	13.5	3	Maxwell	(1, 2)	2	6	1079.1	0.4	9.34376	9.34376	5.87085755458	9955.02301466	False
235.0	2002.5	13.5	3	Maxwell	(1, 2)	2	7	988.2	0.4	10.782912	10.782912	6.7751034247	17944.706182	True
