Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Sum_temp	Peduncle_length	Peduncle_final_length	Peduncle_surface	Peduncle_PAR	Photosynthetic
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 1, 1)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 1, 3)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 1)	6	4	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 2, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 2)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 3, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 3)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1, 5)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 1)	4	6	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 2, 1, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 2, 1)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 2, 2, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 2, 2)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 2, 4)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 2)	5	5	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 3, 1, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 3, 1)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 3, 3)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 3)	6	4	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 4, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 4)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 5, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 5)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2, 7)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 2)	2	8	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 1, 1, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 1, 1)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 1, 2, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 1, 2)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 1, 4)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 1)	5	5	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 2, 1, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 2, 1)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 2, 3)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 2)	6	4	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 3, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 3)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 4, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 4)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3, 6)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 3)	3	7	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 1, 1, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 1, 1)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 1, 3)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 1)	6	4	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 2, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 2)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 3, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 3)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4, 5)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 4)	4	6	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 5, 1, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 5, 1)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 5, 2, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 5, 2)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 5, 4)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 5)	5	5	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 6, 1, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 6, 1)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 6, 3)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 6)	6	4	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 7, 2)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 7)	7	3	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 8, 1)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 8)	8	2	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1, 10)	10	0	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	3	Maxwell	(1,)	-1	11	124.6	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 1, 1)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 1, 3)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 1)	6	4	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 2, 2)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 2)	7	3	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 3, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 3)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1, 5)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 1)	4	6	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 2, 1, 2)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 2, 1)	7	3	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 2, 2, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 2, 2)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 2, 4)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 2)	5	5	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 3, 1, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 3, 1)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 3, 3)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 3)	6	4	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 4, 2)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 4)	7	3	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 5, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 5)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2, 7)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 2)	2	8	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 1, 1, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 1, 1)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 1, 3)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 1)	6	4	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 2, 2)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 2)	7	3	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 3, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 3)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4, 5)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 4)	4	6	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 5, 1, 2)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 5, 1)	7	3	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 5, 2, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 5, 2)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 5, 4)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 5)	5	5	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 6, 1, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 6, 1)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 6, 3)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 6)	6	4	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 7, 2)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 7)	7	3	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 8, 1)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 8)	8	2	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1, 10)	10	0	165.1	0	31.5844	0.0	0	True
117.0	540.7	5.5	4	Maxwell	(1,)	-1	11	174.1	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 1, 1)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 1, 3)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 1)	6	4	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 2, 2)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 2)	7	3	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 3, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 3)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1, 5)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 1)	4	6	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 2, 1, 2)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 2, 1)	7	3	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 2, 2, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 2, 2)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 2, 4)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 2)	5	5	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 3, 1, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 3, 1)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 3, 3)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 3)	6	4	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 4, 2)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 4)	7	3	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 5, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 5)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2, 7)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 2)	2	8	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 1, 1, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 1, 1)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 1, 3)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 1)	6	4	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 2, 2)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 2)	7	3	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 3, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 3)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4, 5)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 4)	4	6	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 5, 1, 2)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 5, 1)	7	3	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 5, 2, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 5, 2)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 5, 4)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 5)	5	5	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 6, 1, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 6, 1)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 6, 3)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 6)	6	4	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 7, 2)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 7)	7	3	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 8, 1)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 8)	8	2	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1, 10)	10	0	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	1	Maxwell	(1,)	-1	11	163.0	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 1, 1)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 1, 3)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 1)	6	4	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 2, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 2)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 3, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 3)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1, 5)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 1)	4	6	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 2, 1, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 2, 1)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 2, 2, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 2, 2)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 2, 4)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 2)	5	5	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 3, 1, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 3, 1)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 3, 3)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 3)	6	4	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 4, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 4)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 5, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 5)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2, 7)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 2)	2	8	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 1, 1, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 1, 1)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 1, 2, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 1, 2)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 1, 4)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 1)	5	5	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 2, 1, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 2, 1)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 2, 3)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 2)	6	4	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 3, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 3)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 4, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 4)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3, 6)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 3)	3	7	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 1, 1, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 1, 1)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 1, 3)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 1)	6	4	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 2, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 2)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 3, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 3)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4, 5)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 4)	4	6	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 5, 1, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 5, 1)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 5, 2, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 5, 2)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 5, 4)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 5)	5	5	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 6, 1, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 6, 1)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 6, 3)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 6)	6	4	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 7, 2)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 7)	7	3	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 8, 1)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 8)	8	2	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1, 10)	10	0	154.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	2	Maxwell	(1,)	-1	11	156.2	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 1, 1)	8	2	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 1, 3)	10	0	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 1)	6	4	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 2, 2)	10	0	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 2)	7	3	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 3, 1)	10	0	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 3)	8	2	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1, 5)	10	0	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 1)	4	6	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 2, 1, 2)	10	0	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 2, 1)	7	3	129.6	0	31.5844	0.0	0	True
118.0	545.7	5.0	3	Maxwell	(1, 2, 2, 2, 1)	10	0	129.6	0	31.5844	0.0	0	True
