Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Blade_sumtemp	Blade_width	Blade_length	Blade_visible_length	Blade_final_length	Blade_visible_surface	Blade_surface	Blade_PAR	Senesc_flag	Photosynthetic
29.0	253.0	4.1	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
29.0	253.0	4.1	1	Maxwell	(1,)	-1	2	189.6	0.4722	4.99337121212	3.11658333333	7.8	0.147003906676	1.76840241477	0.0	False	True
29.0	253.0	4.1	2	Maxwell	(1,)	-1	1	153.1	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
29.0	253.0	4.1	2	Maxwell	(1,)	-1	2	200.6	0.4722	4.03478535354	2.82517929293	7.8	0.120799021832	1.42891923295	0.0	False	True
29.0	253.0	4.1	3	Maxwell	(1,)	-1	1	157.6	0.393	6.00694444444	5.50694444444	7.0	1.47647916667	1.770546875	0.0	False	True
29.0	253.0	4.1	3	Maxwell	(1,)	-1	2	204.2	0.4722	2.09457070707	1.59457070707	7.8	0.0384821166781	0.741792215909	0.0	False	True
29.0	253.0	4.1	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
29.0	253.0	4.1	4	Maxwell	(1,)	-1	2	200.9	0.4722	4.99337121212	2.87791666667	7.8	0.12535100415	1.76840241477	0.0	False	True
30.0	254.8	1.8	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
30.0	254.8	1.8	1	Maxwell	(1,)	-1	2	189.6	0.4722	5.07632575758	3.10190151515	7.8	0.145622136512	1.79778076705	0.0	False	True
30.0	254.8	1.8	2	Maxwell	(1,)	-1	1	153.1	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
30.0	254.8	1.8	2	Maxwell	(1,)	-1	2	200.6	0.4722	4.11773989899	2.81049747475	7.8	0.119546753764	1.45829758523	0.0	False	True
30.0	254.8	1.8	3	Maxwell	(1,)	-1	1	157.6	0.393	6.08080808081	5.58080808081	7.0	1.50550757576	1.79231818182	0.0	False	True
30.0	254.8	1.8	3	Maxwell	(1,)	-1	2	204.2	0.4722	2.17752525253	1.67752525253	7.8	0.0425901845316	0.771170568182	0.0	False	True
30.0	254.8	1.8	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
30.0	254.8	1.8	4	Maxwell	(1,)	-1	2	200.9	0.4722	5.07632575758	2.92832575758	7.8	0.12978071541	1.79778076705	0.0	False	True
