Nom de la demande:Grignon;;;;;;
Pas de temps:Journalier;;;;;;
Date de d̩but:01/09/2008;;;;;;
Date de fin:17/05/2015;;;;;;
Station(s):78615002;;;;;;
;;;;;;
RG:RAYONNEMENT GLOBAL (JOULES/CM2);;;;;;
TM:TEMPERATURE MOYENNE (DEGRES CELSIUS);;;;;;
;;;;;;
NOM_POSTE;year;month;day;RG;TM;PAR
Grignon;2007;6;1;1803;12.7;36420600
Grignon;2007;6;2;2443;16.4;49348600
Grignon;2007;6;3;1902;17.8;38420400
Grignon;2007;6;4;1629;18.1;32905800
Grignon;2007;6;5;2260;18.7;45652000
Grignon;2007;6;6;2510;18.7;50702000
Grignon;2007;6;7;847;16.9;17109400
Grignon;2007;6;8;806;18.2;16281200
Grignon;2007;6;9;1548;18.2;31269600
Grignon;2007;6;10;2241;18.4;45268200
Grignon;2007;6;11;1803;19;36420600
Grignon;2007;6;12;1616;17.2;32643200
Grignon;2007;6;13;2212;18.3;44682400
Grignon;2007;6;14;1239;18.1;25027800
Grignon;2007;6;15;2021;16.4;40824200
Grignon;2007;6;16;1755;15.8;35451000
Grignon;2007;6;17;1625;16;32825000
Grignon;2007;6;18;2427;18.9;49025400
Grignon;2007;6;19;2117;20.9;42763400
Grignon;2007;6;20;2626;18.7;53045200
Grignon;2007;6;21;2074;17.3;41894800
Grignon;2007;6;22;1252;15.2;25290400
Grignon;2007;6;23;1690;16.4;34138000
Grignon;2007;6;24;1909;17.5;38561800
Grignon;2007;6;25;2278;15;46015600
Grignon;2007;6;26;994;13.3;20078800
Grignon;2007;6;27;1354;13.5;27350800
Grignon;2007;6;28;1393;15.2;28138600
Grignon;2007;6;29;812;15.2;16402400
Grignon;2007;6;30;1353;18.4;27330600
Grignon;2007;7;1;2374;19.5;47954800
Grignon;2007;7;2;2011;17;40622200
Grignon;2007;7;3;1376;15.5;27795200
Grignon;2007;7;4;1955;14.6;39491000
Grignon;2007;7;5;1315;15.5;26563000
Grignon;2007;7;6;2208;16.8;44601600
Grignon;2007;7;7;2062;16.6;41652400
Grignon;2007;7;8;977;13.9;19735400
Grignon;2007;7;9;1718;12.7;34703600
Grignon;2007;7;10;1376;13.5;27795200
Grignon;2007;7;11;1575;15.6;31815000
Grignon;2007;7;12;896;16.7;18099200
Grignon;2007;7;13;2782;23;56196400
Grignon;2007;7;14;2462;23.3;49732400
Grignon;2007;7;15;2392;24.6;48318400
Grignon;2007;7;16;988;19.1;19957600
Grignon;2007;7;17;2811;18.9;56782200
Grignon;2007;7;18;2515;19;50803000
Grignon;2007;7;19;2167;20.7;43773400
Grignon;2007;7;20;1531;17.5;30926200
Grignon;2007;7;21;2336;16.3;47187200
Grignon;2007;7;22;2317;16.7;46803400
Grignon;2007;7;23;755;15.8;15251000
Grignon;2007;7;24;1933;17.4;39046600
Grignon;2007;7;25;2413;17.4;48742600
Grignon;2007;7;26;1719;19;34723800
Grignon;2007;7;27;1238;18.9;25007600
Grignon;2007;7;28;1555;18.7;31411000
Grignon;2007;7;29;1095;17;22119000
Grignon;2007;7;30;2517;15;50843400
Grignon;2007;7;31;2581;15.8;52136200
Grignon;2007;8;1;2589;19.3;52297800
Grignon;2007;8;2;1527;17.5;30845400
Grignon;2007;8;3;2102;17.8;42460400
Grignon;2007;8;4;2579;20.8;52095800
Grignon;2007;8;5;2610;24.2;52722000
Grignon;2007;8;6;593;17.6;11978600
Grignon;2007;8;7;1738;15.6;35107600
Grignon;2007;8;8;390;13.7;7878000
Grignon;2007;8;9;1228;14.3;24805600
Grignon;2007;8;10;393;15.5;7938600
Grignon;2007;8;11;837;17.4;16907400
Grignon;2007;8;12;1289;17.7;26037800
Grignon;2007;8;13;1988;16.7;40157600
Grignon;2007;8;14;1220;18.5;24644000
Grignon;2007;8;15;812;18.9;16402400
Grignon;2007;8;16;1764;15.6;35632800
Grignon;2007;8;17;1691;15.1;34158200
Grignon;2007;8;18;1889;16.7;38157800
Grignon;2007;8;19;952;15.6;19230400
Grignon;2007;8;20;1116;14.7;22543200
Grignon;2007;8;21;1429;16.8;28865800
Grignon;2007;8;22;461;16.3;9312200
Grignon;2007;8;23;471;16.3;9514200
Grignon;2007;8;24;719;17.5;14523800
Grignon;2007;8;25;1476;17.7;29815200
Grignon;2007;8;26;1942;19;39228400
Grignon;2007;8;27;2237;16.8;45187400
Grignon;2007;8;28;1793;15;36218600
Grignon;2007;8;29;2076;14.7;41935200
Grignon;2007;8;30;1792;14.9;36198400
Grignon;2007;8;31;1142;17;23068400
Grignon;2007;9;1;923;16.8;18644600
Grignon;2007;9;2;1113;16.3;22482600
Grignon;2007;9;3;1033;14.7;20866600
Grignon;2007;9;4;1706;12.8;34461200
Grignon;2007;9;5;1751;14;35370200
Grignon;2007;9;6;712;17;14382400
Grignon;2007;9;7;1310;17.2;26462000
Grignon;2007;9;8;1938;17.4;39147600
Grignon;2007;9;9;1266;15.8;25573200
Grignon;2007;9;10;1070;14.5;21614000
Grignon;2007;9;11;1397;13.7;28219400
Grignon;2007;9;12;1659;13.6;33511800
Grignon;2007;9;13;1832;14.9;37006400
Grignon;2007;9;14;1766;15.5;35673200
Grignon;2007;9;15;1212;17;24482400
Grignon;2007;9;16;1787;18.6;36097400
Grignon;2007;9;17;896;14.5;18099200
Grignon;2007;9;18;1317;11.4;26603400
Grignon;2007;9;19;1085;10.4;21917000
Grignon;2007;9;20;1611;13.8;32542200
Grignon;2007;9;21;1419;14.5;28663800
Grignon;2007;9;22;1082;15.1;21856400
Grignon;2007;9;23;1147;17.1;23169400
Grignon;2007;9;24;809;14.5;16341800
Grignon;2007;9;25;1178;11.6;23795600
Grignon;2007;9;26;819;9.4;16543800
Grignon;2007;9;27;873;11.3;17634600
Grignon;2007;9;28;383;12.3;7736600
Grignon;2007;9;29;655;13.1;13231000
Grignon;2007;9;30;1342;13.2;27108400
Grignon;2007;10;1;480;16.7;9696000
Grignon;2007;10;2;515;17.1;10403000
Grignon;2007;10;3;506;16.5;10221200
Grignon;2007;10;4;349;13.3;7049800
Grignon;2007;10;5;1269;13.5;25633800
Grignon;2007;10;6;1380;12.7;27876000
Grignon;2007;10;7;1374;12.2;27754800
Grignon;2007;10;8;967;11.8;19533400
Grignon;2007;10;9;950;13.1;19190000
Grignon;2007;10;10;823;11.7;16624600
Grignon;2007;10;11;821;11.7;16584200
Grignon;2007;10;12;853;12.5;17230600
Grignon;2007;10;13;866;13.1;17493200
Grignon;2007;10;14;1200;12.5;24240000
Grignon;2007;10;15;407;11.1;8221400
Grignon;2007;10;16;1107;14.4;22361400
Grignon;2007;10;17;273;12.1;5514600
Grignon;2007;10;18;1024;9.1;20684800
Grignon;2007;10;19;772;7.5;15594400
Grignon;2007;10;20;1102;6.5;22260400
Grignon;2007;10;21;1122;5.5;22664400
Grignon;2007;10;22;876;6.5;17695200
Grignon;2007;10;23;1068;5.1;21573600
Grignon;2007;10;24;930;5.4;18786000
Grignon;2007;10;25;260;7.7;5252000
Grignon;2007;10;26;170;8.5;3434000
Grignon;2007;10;27;363;9.2;7332600
Grignon;2007;10;28;517;9.1;10443400
Grignon;2007;10;29;94;9.6;1898800
Grignon;2007;10;30;683;7.9;13796600
Grignon;2007;10;31;895;7.1;18079000
Grignon;2007;11;1;297;9.2;5999400
Grignon;2007;11;2;256;11.6;5171200
Grignon;2007;11;3;225;12;4545000
Grignon;2007;11;4;610;10.3;12322000
Grignon;2007;11;5;783;7.7;15816600
Grignon;2007;11;6;699;7.2;14119800
Grignon;2007;11;7;209;7.9;4221800
Grignon;2007;11;8;246;10.1;4969200
Grignon;2007;11;9;613;6.3;12382600
Grignon;2007;11;10;254;9.4;5130800
Grignon;2007;11;11;355;9.8;7171000
Grignon;2007;11;12;612;4.8;12362400
Grignon;2007;11;13;212;5;4282400
Grignon;2007;11;14;552;5.2;11150400
Grignon;2007;11;15;753;1.6;15210600
Grignon;2007;11;16;728;-0.3;14705600
Grignon;2007;11;17;783;0.6;15816600
Grignon;2007;11;18;178;0.4;3595600
Grignon;2007;11;19;155;6.2;3131000
Grignon;2007;11;20;158;9.5;3191600
Grignon;2007;11;21;601;10.1;12140200
Grignon;2007;11;22;448;8.3;9049600
Grignon;2007;11;23;250;5.8;5050000
Grignon;2007;11;24;613;3.5;12382600
Grignon;2007;11;25;378;6.6;7635600
Grignon;2007;11;26;396;5.6;7999200
Grignon;2007;11;27;412;5;8322400
Grignon;2007;11;28;565;2.9;11413000
Grignon;2007;11;29;171;5.5;3454200
Grignon;2007;11;30;437;6.9;8827400
Grignon;2007;12;1;434;9.1;8766800
Grignon;2007;12;2;64;10.2;1292800
Grignon;2007;12;3;486;8.5;9817200
Grignon;2007;12;4;295;8.8;5959000
Grignon;2007;12;5;218;10.9;4403600
Grignon;2007;12;6;116;11.1;2343200
Grignon;2007;12;7;316;9.9;6383200
Grignon;2007;12;8;74;6.6;1494800
Grignon;2007;12;9;308;8.1;6221600
Grignon;2007;12;10;120;6.9;2424000
Grignon;2007;12;11;356;4.2;7191200
Grignon;2007;12;12;540;1.5;10908000
Grignon;2007;12;13;459;1.6;9271800
Grignon;2007;12;14;157;0.8;3171400
Grignon;2007;12;15;502;0;10140400
Grignon;2007;12;16;536;-1.7;10827200
Grignon;2007;12;17;107;-1.3;2161400
Grignon;2007;12;18;559;-2.9;11291800
Grignon;2007;12;19;609;-3.1;12301800
Grignon;2007;12;20;572;-2.3;11554400
Grignon;2007;12;21;455;0.1;9191000
Grignon;2007;12;22;461;1;9312200
Grignon;2007;12;23;504;1.1;10180800
Grignon;2007;12;24;497;2.2;10039400
Grignon;2007;12;25;271;3.3;5474200
Grignon;2007;12;26;109;2.8;2201800
Grignon;2007;12;27;140;5.3;2828000
Grignon;2007;12;28;231;4.8;4666200
Grignon;2007;12;29;211;6.4;4262200
Grignon;2007;12;30;322;5.1;6504400
Grignon;2007;12;31;156;4.6;3151200
Grignon;2008;1;1;300;3.7;6060000
Grignon;2008;1;2;361;0;7292200
Grignon;2008;1;3;122;1.3;2464400
Grignon;2008;1;4;220;7.5;4444000
Grignon;2008;1;5;163;8.1;3292600
Grignon;2008;1;6;306;7;6181200
Grignon;2008;1;7;499;8.8;10079800
Grignon;2008;1;8;198;5.9;3999600
Grignon;2008;1;9;374;7.2;7554800
Grignon;2008;1;10;161;8;3252200
Grignon;2008;1;11;139;9;2807800
Grignon;2008;1;12;557;6.1;11251400
Grignon;2008;1;13;372;6.4;7514400
Grignon;2008;1;14;328;7.3;6625600
Grignon;2008;1;15;97;8.3;1959400
Grignon;2008;1;16;241;6.5;4868200
Grignon;2008;1;17;213;8.3;4302600
Grignon;2008;1;18;122;10.2;2464400
Grignon;2008;1;19;425;12.4;8585000
Grignon;2008;1;20;240;11.3;4848000
Grignon;2008;1;21;199;10;4019800
Grignon;2008;1;22;493;6.6;9958600
Grignon;2008;1;23;453;7.9;9150600
Grignon;2008;1;24;165;7.6;3333000
Grignon;2008;1;25;721;3.6;14564200
Grignon;2008;1;26;624;3.8;12604800
Grignon;2008;1;27;636;2.8;12847200
Grignon;2008;1;28;518;2.1;10463600
Grignon;2008;1;29;243;1.4;4908600
Grignon;2008;1;30;158;2.1;3191600
Grignon;2008;1;31;487;3.6;9837400
Grignon;2008;2;1;145;4.9;2929000
Grignon;2008;2;2;796;2.6;16079200
Grignon;2008;2;3;752;4.1;15190400
Grignon;2008;2;4;341;6.1;6888200
Grignon;2008;2;5;202;9;4080400
Grignon;2008;2;6;615;8.5;12423000
Grignon;2008;2;7;864;5.5;17452800
Grignon;2008;2;8;906;5.9;18301200
Grignon;2008;2;9;921;6.3;18604200
Grignon;2008;2;10;928;5.3;18745600
Grignon;2008;2;11;921;5.7;18604200
Grignon;2008;2;12;904;5.7;18260800
Grignon;2008;2;13;928;5.4;18745600
Grignon;2008;2;14;698;0.9;14099600
Grignon;2008;2;15;138;-0.1;2787600
Grignon;2008;2;16;1107;0.8;22361400
Grignon;2008;2;17;1079;1.6;21795800
Grignon;2008;2;18;1042;3;21048400
Grignon;2008;2;19;1036;4.7;20927200
Grignon;2008;2;20;215;8.1;4343000
Grignon;2008;2;21;367;8.3;7413400
Grignon;2008;2;22;526;9.8;10625200
Grignon;2008;2;23;504;9.2;10180800
Grignon;2008;2;24;1155;9.6;23331000
Grignon;2008;2;25;494;10.5;9978800
Grignon;2008;2;26;185;9.3;3737000
Grignon;2008;2;27;742;7.2;14988400
Grignon;2008;2;28;317;10.1;6403400
Grignon;2008;2;29;441;10.5;8908200
Grignon;2008;3;1;1077;11.1;21755400
Grignon;2008;3;2;407;10.9;8221400
Grignon;2008;3;3;1004;7.7;20280800
Grignon;2008;3;4;767;3.8;15493400
Grignon;2008;3;5;1284;2.7;25936800
Grignon;2008;3;6;438;4.5;8847600
Grignon;2008;3;7;531;6.8;10726200
Grignon;2008;3;8;987;6.5;19937400
Grignon;2008;3;9;449;6.9;9069800
Grignon;2008;3;10;548;6.8;11069600
Grignon;2008;3;11;582;9.9;11756400
Grignon;2008;3;12;1000;8.7;20200000
Grignon;2008;3;13;692;8.5;13978400
Grignon;2008;3;14;460;11.6;9292000
Grignon;2008;3;15;991;11.1;20018200
Grignon;2008;3;16;721;9.5;14564200
Grignon;2008;3;17;756;5.9;15271200
Grignon;2008;3;18;1012;3.6;20442400
Grignon;2008;3;19;1099;4.1;22199800
Grignon;2008;3;20;980;4.8;19796000
Grignon;2008;3;21;1020;6.5;20604000
Grignon;2008;3;22;809;3.3;16341800
Grignon;2008;3;23;1274;2.1;25734800
Grignon;2008;3;24;819;2.3;16543800
Grignon;2008;3;25;1061;3.5;21432200
Grignon;2008;3;26;576;6.7;11635200
Grignon;2008;3;27;1458;6;29451600
Grignon;2008;3;28;553;6.1;11170600
Grignon;2008;3;29;1440;9.2;29088000
Grignon;2008;3;30;333;9;6726600
Grignon;2008;3;31;530;11.5;10706000
Grignon;2008;4;1;1015;9;20503000
Grignon;2008;4;2;802;9.6;16200400
Grignon;2008;4;3;1765;10.4;35653000
Grignon;2008;4;4;532;3.7;10746400
Grignon;2008;4;5;629;7.3;12705800
Grignon;2008;4;6;1140;3;23028000
Grignon;2008;4;7;1594;3;32198800
Grignon;2008;4;8;1249;4.6;25229800
Grignon;2008;4;9;825;6.2;16665000
Grignon;2008;4;10;1821;7.3;36784200
Grignon;2008;4;11;1749;8;35329800
Grignon;2008;4;12;1414;8.5;28562800
Grignon;2008;4;13;1148;8.4;23189600
Grignon;2008;4;14;1197;7;24179400
Grignon;2008;4;15;1768;6.5;35713600
Grignon;2008;4;16;1966;6.5;39713200
Grignon;2008;4;17;1838;6.9;37127600
Grignon;2008;4;18;1133;10;22886600
Grignon;2008;4;19;1431;11.3;28906200
Grignon;2008;4;20;1065;11;21513000
Grignon;2008;4;21;1027;11.5;20745400
Grignon;2008;4;22;1757;12;35491400
Grignon;2008;4;23;1227;10.7;24785400
Grignon;2008;4;24;1935;11;39087000
Grignon;2008;4;25;2320;11.8;46864000
Grignon;2008;4;26;2243;14;45308600
Grignon;2008;4;27;2057;16.4;41551400
Grignon;2008;4;28;1200;10.6;24240000
Grignon;2008;4;29;967;9.4;19533400
Grignon;2008;4;30;1558;9.9;31471600
Grignon;2008;5;1;1783;9.5;36016600
Grignon;2008;5;2;1990;12.2;40198000
Grignon;2008;5;3;2457;15.8;49631400
Grignon;2008;5;4;2140;16.6;43228000
Grignon;2008;5;5;2242;15.7;45288400
Grignon;2008;5;6;2647;16;53469400
Grignon;2008;5;7;2548;17.3;51469600
Grignon;2008;5;8;2605;18.1;52621000
Grignon;2008;5;9;1958;17.4;39551600
Grignon;2008;5;10;2406;18.3;48601200
Grignon;2008;5;11;2776;18.4;56075200
Grignon;2008;5;12;2550;17.9;51510000
Grignon;2008;5;13;2467;18.6;49833400
Grignon;2008;5;14;2145;17.7;43329000
Grignon;2008;5;15;1689;16.2;34117800
Grignon;2008;5;16;1954;15.9;39470800
Grignon;2008;5;17;1939;13.9;39167800
Grignon;2008;5;18;2107;11.9;42561400
Grignon;2008;5;19;2002;11.1;40440400
Grignon;2008;5;20;2591;12.2;52338200
Grignon;2008;5;21;2572;14.3;51954400
Grignon;2008;5;22;1609;15.3;32501800
Grignon;2008;5;23;2520;16.8;50904000
Grignon;2008;5;24;1335;16.5;26967000
Grignon;2008;5;25;1849;16.3;37349800
Grignon;2008;5;26;1419;15.4;28663800
Grignon;2008;5;27;478;14.2;9655600
Grignon;2008;5;28;1790;16.5;36158000
Grignon;2008;5;29;972;16.2;19634400
Grignon;2008;5;30;2331;17.5;47086200
Grignon;2008;5;31;1381;15.6;27896200
Grignon;2008;6;1;2015;16.4;40703000
Grignon;2008;6;2;1117;17.5;22563400
Grignon;2008;6;3;626;13.8;12645200
Grignon;2008;6;4;1988;14.6;40157600
Grignon;2008;6;5;2033;15.5;41066600
Grignon;2008;6;6;1297;13.3;26199400
Grignon;2008;6;7;1373;14.1;27734600
Grignon;2008;6;8;1642;15.1;33168400
Grignon;2008;6;9;2785;19.7;56257000
Grignon;2008;6;10;2898;19.8;58539600
Grignon;2008;6;11;2318;16.2;46823600
Grignon;2008;6;12;1453;12.6;29350600
Grignon;2008;6;13;2104;12.4;42500800
Grignon;2008;6;14;2567;13.4;51853400
Grignon;2008;6;15;1714;12.2;34622800
Grignon;2008;6;16;1734;14.4;35026800
Grignon;2008;6;17;2872;16.4;58014400
Grignon;2008;6;18;2443;16.2;49348600
Grignon;2008;6;19;1588;16.6;32077600
Grignon;2008;6;20;1705;18.3;34441000
Grignon;2008;6;21;2565;21;51813000
Grignon;2008;6;22;1992;20.9;40238400
Grignon;2008;6;23;2406;16.4;48601200
Grignon;2008;6;24;2548;21.1;51469600
Grignon;2008;6;25;2377;19.9;48015400
Grignon;2008;6;26;2554;17.8;51590800
Grignon;2008;6;27;1564;17.2;31592800
Grignon;2008;6;28;1956;19.7;39511200
Grignon;2008;6;29;1710;19;34542000
Grignon;2008;6;30;2982;18.3;60236400
Grignon;2008;7;1;2960;22.9;59792000
Grignon;2008;7;2;874;17.9;17654800
Grignon;2008;7;3;2135;16.1;43127000
Grignon;2008;7;4;2678;17.3;54095600
Grignon;2008;7;5;1338;18.3;27027600
Grignon;2008;7;6;2443;17.3;49348600
Grignon;2008;7;7;1597;15.2;32259400
Grignon;2008;7;8;1235;15.2;24947000
Grignon;2008;7;9;2510;18;50702000
Grignon;2008;7;10;2333;20.3;47126600
Grignon;2008;7;11;1725;17.9;34845000
Grignon;2008;7;12;1584;15.1;31996800
Grignon;2008;7;13;2304;14.5;46540800
Grignon;2008;7;14;2819;17.1;56943800
Grignon;2008;7;15;2417;19.3;48823400
Grignon;2008;7;16;1312;17.3;26502400
Grignon;2008;7;17;1999;17.4;40379800
Grignon;2008;7;18;1460;17.9;29492000
Grignon;2008;7;19;1719;18.6;34723800
Grignon;2008;7;20;1894;14.8;38258800
Grignon;2008;7;21;2353;14.8;47530600
Grignon;2008;7;22;2836;17.4;57287200
Grignon;2008;7;23;2663;20.4;53792600
Grignon;2008;7;24;2672;21.8;53974400
Grignon;2008;7;25;1783;20.7;36016600
Grignon;2008;7;26;1779;20.2;35935800
Grignon;2008;7;27;1968;21.8;39753600
Grignon;2008;7;28;2162;23.4;43672400
Grignon;2008;7;29;2093;20.2;42278600
Grignon;2008;7;30;2398;23;48439600
Grignon;2008;7;31;1736;24.4;35067200
Grignon;2008;8;1;1556;19.1;31431200
Grignon;2008;8;2;1313;18.5;26522600
Grignon;2008;8;3;1107;20.6;22361400
Grignon;2008;8;4;2438;19.4;49247600
Grignon;2008;8;5;2234;21.9;45126800
Grignon;2008;8;6;2308;25;46621600
Grignon;2008;8;7;1349;19.6;27249800
Grignon;2008;8;8;1226;17.3;24765200
Grignon;2008;8;9;2047;18.6;41349400
Grignon;2008;8;10;923;18.3;18644600
Grignon;2008;8;11;1667;17.7;33673400
Grignon;2008;8;12;2015;19.2;40703000
Grignon;2008;8;13;1723;17.6;34804600
Grignon;2008;8;14;1777;16.1;35895400
Grignon;2008;8;15;2229;16.7;45025800
Grignon;2008;8;16;1412;17.8;28522400
Grignon;2008;8;17;1478;18.2;29855600
Grignon;2008;8;18;1426;19.7;28805200
Grignon;2008;8;19;1480;18.1;29896000
Grignon;2008;8;20;1097;17.4;22159400
Grignon;2008;8;21;1128;17.2;22785600
Grignon;2008;8;22;410;15;8282000
Grignon;2008;8;23;1791;14.7;36178200
Grignon;2008;8;24;850;14.5;17170000
Grignon;2008;8;25;1767;17.3;35693400
Grignon;2008;8;26;1026;17.1;20725200
Grignon;2008;8;27;1999;17.2;40379800
Grignon;2008;8;28;684;17.1;13816800
Grignon;2008;8;29;1084;17.5;21896800
Grignon;2008;8;30;2134;20.8;43106800
Grignon;2008;8;31;1320;16.7;26664000
Grignon;2008;9;1;1234;17.9;24926800
Grignon;2008;9;2;823;16.6;16624600
Grignon;2008;9;3;1089;13.7;21997800
Grignon;2008;9;4;1445;14.4;29189000
Grignon;2008;9;5;535;16.4;10807000
Grignon;2008;9;6;1689;16.9;34117800
Grignon;2008;9;7;945;15.6;19089000
Grignon;2008;9;8;1724;15.1;34824800
Grignon;2008;9;9;1186;18.3;23957200
Grignon;2008;9;10;1428;19.5;28845600
Grignon;2008;9;11;1104;18.1;22300800
Grignon;2008;9;12;1278;14.1;25815600
Grignon;2008;9;13;1238;13.3;25007600
Grignon;2008;9;14;1909;13.8;38561800
Grignon;2008;9;15;1386;12.5;27997200
Grignon;2008;9;16;1593;11.8;32178600
Grignon;2008;9;17;1531;11.1;30926200
Grignon;2008;9;18;1647;10.5;33269400
Grignon;2008;9;19;1755;11.2;35451000
Grignon;2008;9;20;1774;12.4;35834800
Grignon;2008;9;21;1734;11.8;35026800
Grignon;2008;9;22;1208;11.9;24401600
Grignon;2008;9;23;887;11.8;17917400
Grignon;2008;9;24;846;13.1;17089200
Grignon;2008;9;25;972;13.8;19634400
Grignon;2008;9;26;1594;12.3;32198800
Grignon;2008;9;27;1599;12.7;32299800
Grignon;2008;9;28;1511;12.5;30522200
Grignon;2008;9;29;1072;10.4;21654400
Grignon;2008;9;30;237;13.3;4787400
Grignon;2008;10;1;669;13.7;13513800
Grignon;2008;10;2;1085;9.6;21917000
Grignon;2008;10;3;740;7.7;14948000
Grignon;2008;10;4;1234;9.4;24926800
Grignon;2008;10;5;361;13.1;7292200
Grignon;2008;10;6;678;15.2;13695600
Grignon;2008;10;7;503;15.9;10160600
Grignon;2008;10;8;804;12.2;16240800
Grignon;2008;10;9;1309;10.1;26441800
Grignon;2008;10;10;1286;12.4;25977200
Grignon;2008;10;11;1218;13.2;24603600
Grignon;2008;10;12;935;14.9;18887000
Grignon;2008;10;13;1099;17.7;22199800
Grignon;2008;10;14;657;14.6;13271400
Grignon;2008;10;15;232;14.1;4686400
Grignon;2008;10;16;579;11;11695800
Grignon;2008;10;17;1152;8.3;23270400
Grignon;2008;10;18;1160;8.6;23432000
Grignon;2008;10;19;1137;9.5;22967400
Grignon;2008;10;20;1034;14.4;20886800
Grignon;2008;10;21;333;10.7;6726600
Grignon;2008;10;22;819;8.3;16543800
Grignon;2008;10;23;984;8.4;19876800
Grignon;2008;10;24;398;10.4;8039600
Grignon;2008;10;25;513;10.7;10362600
Grignon;2008;10;26;431;12.1;8706200
Grignon;2008;10;27;562;9.5;11352400
Grignon;2008;10;28;786;5.1;15877200
Grignon;2008;10;29;600;2.9;12120000
Grignon;2008;10;30;293;3.4;5918600
Grignon;2008;10;31;169;5.3;3413800
Grignon;2008;11;1;162;8.1;3272400
Grignon;2008;11;2;550;8.5;11110000
Grignon;2008;11;3;689;10.3;13917800
Grignon;2008;11;4;628;10.3;12685600
Grignon;2008;11;5;79;8.5;1595800
Grignon;2008;11;6;103;8.7;2080600
Grignon;2008;11;7;226;8.9;4565200
Grignon;2008;11;8;534;8.9;10786800
Grignon;2008;11;9;462;10.9;9332400
Grignon;2008;11;10;218;13.3;4403600
Grignon;2008;11;11;599;10;12099800
Grignon;2008;11;12;269;7;5433800
Grignon;2008;11;13;467;6.4;9433400
Grignon;2008;11;14;198;9.2;3999600
Grignon;2008;11;15;127;10.4;2565400
Grignon;2008;11;16;114;10.6;2302800
Grignon;2008;11;17;395;8.3;7979000
Grignon;2008;11;18;225;9.4;4545000
Grignon;2008;11;19;358;7.9;7231600
Grignon;2008;11;20;151;9.9;3050200
Grignon;2008;11;21;220;8.8;4444000
Grignon;2008;11;22;423;3.8;8544600
Grignon;2008;11;23;155;2.5;3131000
Grignon;2008;11;24;442;3.4;8928400
Grignon;2008;11;25;391;2.7;7898200
Grignon;2008;11;26;488;5.1;9857600
Grignon;2008;11;27;309;3.6;6241800
Grignon;2008;11;28;295;2.1;5959000
Grignon;2008;11;29;333;2.9;6726600
Grignon;2008;11;30;167;2.4;3373400
Grignon;2008;12;1;126;3.7;2545200
Grignon;2008;12;2;466;3.5;9413200
Grignon;2008;12;3;167;3.6;3373400
Grignon;2008;12;4;190;5.1;3838000
Grignon;2008;12;5;158;6.2;3191600
Grignon;2008;12;6;340;5.8;6868000
Grignon;2008;12;7;209;1.6;4221800
Grignon;2008;12;8;234;1.4;4726800
Grignon;2008;12;9;99;0.5;1999800
Grignon;2008;12;10;294;1.3;5938800
Grignon;2008;12;11;373;0.4;7534600
Grignon;2008;12;12;280;-1.6;5656000
Grignon;2008;12;13;191;0.7;3858200
Grignon;2008;12;14;81;3.4;1636200
Grignon;2008;12;15;145;1;2929000
Grignon;2008;12;16;94;-0.5;1898800
Grignon;2008;12;17;101;2.5;2040200
Grignon;2008;12;18;97;4.9;1959400
Grignon;2008;12;19;441;7.2;8908200
Grignon;2008;12;20;189;9;3817800
Grignon;2008;12;21;85;8.9;1717000
Grignon;2008;12;22;122;8.3;2464400
Grignon;2008;12;23;352;6.8;7110400
Grignon;2008;12;24;260;3.6;5252000
Grignon;2008;12;25;302;4.9;6100400
Grignon;2008;12;26;512;0.7;10342400
Grignon;2008;12;27;486;-1;9817200
Grignon;2008;12;28;478;-2.8;9655600
Grignon;2008;12;29;479;-2.8;9675800
Grignon;2008;12;30;128;-1.1;2585600
Grignon;2008;12;31;134;0;2706800
Grignon;2009;1;1;82;-0.7;1656400
Grignon;2009;1;2;379;-1.4;7655800
Grignon;2009;1;3;569;-2;11493800
Grignon;2009;1;4;399;-2.5;8059800
Grignon;2009;1;5;140;-1.4;2828000
Grignon;2009;1;6;229;-6.6;4625800
Grignon;2009;1;7;527;-6;10645400
Grignon;2009;1;8;619;-2.1;12503800
Grignon;2009;1;9;543;-6.4;10968600
Grignon;2009;1;10;687;-5.9;13877400
Grignon;2009;1;11;682;-0.8;13776400
Grignon;2009;1;12;299;2.8;6039800
Grignon;2009;1;13;147;3.8;2969400
Grignon;2009;1;14;165;2.9;3333000
Grignon;2009;1;15;561;2.3;11332200
Grignon;2009;1;16;244;2.7;4928800
Grignon;2009;1;17;235;6.9;4747000
Grignon;2009;1;18;365;6.5;7373000
Grignon;2009;1;19;417;7.3;8423400
Grignon;2009;1;20;244;3.1;4928800
Grignon;2009;1;21;212;1.5;4282400
Grignon;2009;1;22;161;5.9;3252200
Grignon;2009;1;23;307;7.5;6201400
Grignon;2009;1;24;390;3.3;7878000
Grignon;2009;1;25;347;4.1;7009400
Grignon;2009;1;26;235;3.6;4747000
Grignon;2009;1;27;228;2.5;4605600
Grignon;2009;1;28;421;2.1;8504200
Grignon;2009;1;29;603;-0.3;12180600
Grignon;2009;1;30;813;1;16422600
Grignon;2009;1;31;648;1.1;13089600
Grignon;2009;2;1;715;-1;14443000
Grignon;2009;2;2;164;-0.7;3312800
Grignon;2009;2;3;891;-1.9;17998200
Grignon;2009;2;4;342;-0.6;6908400
Grignon;2009;2;5;449;6;9069800
Grignon;2009;2;6;722;6.4;14584400
